2023-05-08 00:20:07,641: root: INFO: BuyHold : Executing the initialize lifecycle method
2023-05-08 00:20:07,644: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2023-05-08 00:20:07,645: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-05-08 00:20:07,647: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2023-05-08 00:20:07,648: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-05-08 00:20:07,649: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,360: root: INFO: Getting historical prices for GOOG, 1 bars, 
2023-05-08 00:20:08,361: root: INFO: [32mFilled Transaction: buy 687 of GOOG at 145.07449341 USD per share[0m
2023-05-08 00:20:08,361: root: INFO: market order of | 687 GOOG buy | with status unprocessed was filled
2023-05-08 00:20:08,364: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,365: root: INFO: BuyHold : Executing the on_filled_order event method
2023-05-08 00:20:08,365: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2023-05-08 00:20:08,365: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,366: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,366: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2023-05-08 00:20:08,367: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,367: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,367: root: INFO: Current backtesting datetime 2022-01-06 09:30:00-05:00
2023-05-08 00:20:08,368: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,369: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,369: root: INFO: Current backtesting datetime 2022-01-07 09:30:00-05:00
2023-05-08 00:20:08,370: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,371: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,371: root: INFO: Current backtesting datetime 2022-01-08 09:30:00-05:00
2023-05-08 00:20:08,371: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,372: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-05-08 00:20:08,373: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-05-08 00:20:08,373: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-05-08 00:20:08,374: root: INFO: Current backtesting datetime 2022-01-10 08:30:00-05:00
2023-05-08 00:20:08,374: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-05-08 00:20:08,374: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-05-08 00:20:08,375: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-05-08 00:20:08,376: root: INFO: Current backtesting datetime 2022-01-10 09:30:00-05:00
2023-05-08 00:20:08,376: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-05-08 00:20:08,377: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,377: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,377: root: INFO: Current backtesting datetime 2022-01-11 09:30:00-05:00
2023-05-08 00:20:08,378: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,378: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,378: root: INFO: Current backtesting datetime 2022-01-12 09:30:00-05:00
2023-05-08 00:20:08,379: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,379: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,379: root: INFO: Current backtesting datetime 2022-01-13 09:30:00-05:00
2023-05-08 00:20:08,380: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,380: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,380: root: INFO: Current backtesting datetime 2022-01-14 09:30:00-05:00
2023-05-08 00:20:08,381: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,381: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,381: root: INFO: Current backtesting datetime 2022-01-15 09:30:00-05:00
2023-05-08 00:20:08,382: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,383: root: INFO: Current backtesting datetime 2022-01-15 09:25:00-05:00
2023-05-08 00:20:08,383: root: INFO: Current backtesting datetime 2022-01-15 09:25:00-05:00
2023-05-08 00:20:08,383: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-05-08 00:20:08,384: root: INFO: Current backtesting datetime 2022-01-18 08:30:00-05:00
2023-05-08 00:20:08,384: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-05-08 00:20:08,384: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-05-08 00:20:08,385: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-05-08 00:20:08,386: root: INFO: Current backtesting datetime 2022-01-18 09:30:00-05:00
2023-05-08 00:20:08,386: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-05-08 00:20:08,388: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,388: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,389: root: INFO: Current backtesting datetime 2022-01-19 09:30:00-05:00
2023-05-08 00:20:08,389: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,390: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,390: root: INFO: Current backtesting datetime 2022-01-20 09:30:00-05:00
2023-05-08 00:20:08,390: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,391: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,391: root: INFO: Current backtesting datetime 2022-01-21 09:30:00-05:00
2023-05-08 00:20:08,391: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,392: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:20:08,392: root: INFO: Current backtesting datetime 2022-01-22 09:30:00-05:00
2023-05-08 00:20:08,392: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:20:08,393: root: INFO: Current backtesting datetime 2022-01-22 09:25:00-05:00
2023-05-08 00:20:08,394: root: INFO: Current backtesting datetime 2022-01-22 09:25:00-05:00
2023-05-08 00:20:08,394: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
