2023-05-08 00:21:57,035: root: INFO: BuyHold : Executing the initialize lifecycle method
2023-05-08 00:21:57,038: root: INFO: Current backtesting datetime 2022-01-03 08:30:00-05:00
2023-05-08 00:21:57,039: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-05-08 00:21:57,041: root: INFO: Current backtesting datetime 2022-01-03 09:30:00-05:00
2023-05-08 00:21:57,041: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-05-08 00:21:57,042: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,057: root: INFO: Getting historical prices for GOOG, 1 bars, 
2023-05-08 00:21:57,058: root: INFO: [32mFilled Transaction: buy 687 of GOOG at 145.07449341 USD per share[0m
2023-05-08 00:21:57,058: root: INFO: market order of | 687 GOOG buy | with status unprocessed was filled
2023-05-08 00:21:57,061: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:21:57,062: root: INFO: BuyHold : Executing the on_filled_order event method
2023-05-08 00:21:57,062: root: INFO: Current backtesting datetime 2022-01-04 09:30:00-05:00
2023-05-08 00:21:57,063: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,063: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:21:57,063: root: INFO: Current backtesting datetime 2022-01-05 09:30:00-05:00
2023-05-08 00:21:57,064: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,064: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:21:57,064: root: INFO: Current backtesting datetime 2022-01-06 09:30:00-05:00
2023-05-08 00:21:57,065: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,066: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:21:57,066: root: INFO: Current backtesting datetime 2022-01-07 09:30:00-05:00
2023-05-08 00:21:57,067: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,068: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:21:57,068: root: INFO: Current backtesting datetime 2022-01-08 09:30:00-05:00
2023-05-08 00:21:57,068: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,069: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-05-08 00:21:57,070: root: INFO: Current backtesting datetime 2022-01-08 09:25:00-05:00
2023-05-08 00:21:57,070: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-05-08 00:21:57,070: root: INFO: Current backtesting datetime 2022-01-10 08:30:00-05:00
2023-05-08 00:21:57,071: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-05-08 00:21:57,071: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-05-08 00:21:57,072: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-05-08 00:21:57,073: root: INFO: Current backtesting datetime 2022-01-10 09:30:00-05:00
2023-05-08 00:21:57,073: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-05-08 00:21:57,075: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,075: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:21:57,075: root: INFO: Current backtesting datetime 2022-01-11 09:30:00-05:00
2023-05-08 00:21:57,076: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,076: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:21:57,076: root: INFO: Current backtesting datetime 2022-01-12 09:30:00-05:00
2023-05-08 00:21:57,077: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,077: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:21:57,077: root: INFO: Current backtesting datetime 2022-01-13 09:30:00-05:00
2023-05-08 00:21:57,078: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,078: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:21:57,078: root: INFO: Current backtesting datetime 2022-01-14 09:30:00-05:00
2023-05-08 00:21:57,079: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,079: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:21:57,079: root: INFO: Current backtesting datetime 2022-01-15 09:30:00-05:00
2023-05-08 00:21:57,080: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,081: root: INFO: Current backtesting datetime 2022-01-15 09:25:00-05:00
2023-05-08 00:21:57,082: root: INFO: Current backtesting datetime 2022-01-15 09:25:00-05:00
2023-05-08 00:21:57,082: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-05-08 00:21:57,083: root: INFO: Current backtesting datetime 2022-01-18 08:30:00-05:00
2023-05-08 00:21:57,084: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-05-08 00:21:57,084: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-05-08 00:21:57,085: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-05-08 00:21:57,086: root: INFO: Current backtesting datetime 2022-01-18 09:30:00-05:00
2023-05-08 00:21:57,086: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-05-08 00:21:57,087: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,087: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:21:57,088: root: INFO: Current backtesting datetime 2022-01-19 09:30:00-05:00
2023-05-08 00:21:57,088: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,089: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:21:57,089: root: INFO: Current backtesting datetime 2022-01-20 09:30:00-05:00
2023-05-08 00:21:57,089: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-05-08 00:21:57,089: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-05-08 00:21:57,090: root: INFO: Current backtesting datetime 2022-01-21 09:30:00-05:00
2023-05-08 00:21:57,090: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
